DATA ĐH 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,AUTO,,,,,,,,
,,,MÔ TẢ SẢN PHẨM,,,,,,TỈ LỆ SIZE,,,,,,,,,,,,,,,,,THÔNG TIN NHẬP HÀNG,,,,,,,,
STT,PHÂN LOẠI ĐH,PHÂN CẤP SP,TÊN SẢN PHẨM,HÌNH ẢNH,ART/ MÃ SP,Màu,LOẠI SP,CHẤT LIỆU,S / 29,M / 30,L / 31,XL / 32,XXL / 34,SL ĐẶT HÀNG (pcs),"ĐƠN GIÁ
(VNĐ)",TỔNG GIÁ TRỊ,NHÀ MÁY,TIMELINE NHẬP KHO,NGÀY GỬI PO,NGÀY GIAO HÀNG DỰ KIẾN,⚠️ Phân loại đơn hàng,Quý,Tuần,Mã Đơn Đặt Hàng,Trạng Thái,NGÀY NHẬP KHO DỰ KIẾN,NGÀY GIAO THỰC TẾ,SL NHẬP KHO/ Thực tế,% TIẾN ĐỘ NHẬP HÀNG,TRẠNG THÁI GIAO HÀNG,TRẠNG THÁI ĐƠN HÀNG,GHI CHÚ ĐƠN HÀNG,Giá Trị Nhập Hàng thực tế,
118,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,XÁM NHẠT,,,,175,200,150,75,600,118.800 đ,71.280.000 đ,AT,Tháng 5,21/03/2026,13/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,118_PO119_XÁM NHẠT,,14/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
119,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,TRẮNG,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 5,"21/03/2026
( TLN 7/4/2026)
9/4/2026 ( RV giá)",13/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,119_PO119_TRẮNG,,14/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
120,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,NAVY KEM,,,,200,250,150,100,700,118.800 đ,83.160.000 đ,AT,Tháng 5,"21/03/2026
30/3/2026 (rv)",13/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,120_PO119_NAVY KEM,,14/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
121,RESTOCK,NEWIN,BASIC CLASSIC,,PO119,KHAKI,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,"21/03/2026
26/3/2026 (RV)
( TLN 7/4/2026)
9/4/2026 ( RV giá)",12/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,121_PO119_KHAKI,,13/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5->T6
122,NEW IN,NEWIN,BASIC DIAMOND,,PO166,KEM,,,,250,250,200,100,800,128.520 đ,102.816.000 đ,AT,Tháng 5,21/03/2026,02/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,122_PO166_KEM,,03/05/2026,29/04/2026,740,"92,50%",Đúng hạn,Hoàn thành(thiếu),HOÀN THÀNH,95.104.800 đ,
123,NEW IN,NEWIN,CLASSIC DIAMOND V2,,PO276,XANH KHÓI,,,,250,250,200,100,800,128.520 đ,102.816.000 đ,AT,Tháng 5,21/03/2026,08/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,123_PO276_XANH KHÓI,,09/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
124,NEW IN,NEWIN,CLASSIC DIAMOND V2,,PO276,XANH DENIM,,,,250,250,200,100,800,128.520 đ,102.816.000 đ,AT,Tháng 5,21/03/2026,08/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,124_PO276_XANH DENIM,,09/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
125,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,ĐEN,,,,175,200,150,75,600,91.800 đ,55.080.000 đ,AT,Tháng 6,"21/03/2026
26/3/2026 (RV)
24/4/2026 ( rv)",05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,125_PO217_ĐEN,Cancel,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5->T6
126,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,RÊU NHẠT,,,,175,200,150,75,600,91.800 đ,55.080.000 đ,AT,Tháng 6,"21/03/2026
26/3/2026 (RV)
24/4/2026 ( rv)",05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,126_PO217_RÊU NHẠT,Cancel,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5->T6
127,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,TRẮNG,,,,175,200,150,75,600,91.800 đ,55.080.000 đ,AT,Tháng 6,"21/03/2026
26/3/2026 (RV)
24/4/2026 ( rv)",05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,127_PO217_TRẮNG,Cancel,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5->T6
128,RESTOCK,NEWIN,TSHIRT BASIC US,,PO217,BE ĐẬM,,,,175,200,150,75,600,91.800 đ,55.080.000 đ,AT,Tháng 6,"21/03/2026
26/3/2026 (RV)
24/4/2026 ( rv)",05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,128_PO217_BE ĐẬM,Cancel,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5->T6
129,NEW IN,NEWIN,PHILO PK75,,PO309,TRẮNG KEM,,,,250,250,200,100,800,139.320 đ,111.456.000 đ,AT,Tháng 5,21/03/2026,26/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,129_PO309_TRẮNG KEM,,27/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
130,NEW IN,NEWIN,KITT PMK82 ,,PO400,XANH MINT,,,,250,250,200,100,800,149.040 đ,119.232.000 đ,AT,Tháng 5,21/03/2026,26/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,130_PO400_XANH MINT,,27/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
131,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,ĐEN,,,,150,150,125,75,500,112.860 đ,56.430.000 đ,TLN,Tháng 5,20/03/2026,09/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,131_PO88_ĐEN,,10/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
132,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,TRẮNG,,,,400,600,,,1.000,112.860 đ,112.860.000 đ,TLN,Tháng 5,"20/03/2026
30/3/2026 (RV)",14/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,132_PO88_TRẮNG,,15/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
133,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,NAVY,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 5,20/03/2026,14/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,133_PO88_NAVY,,15/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
134,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,BE NHẠT,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 5,20/03/2026,09/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,134_PO88_BE NHẠT,,10/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
135,NEW IN,NEWIN,BASIC DIAMOND,,PO166,OLIU,,,,250,250,200,100,800,126.144 đ,100.915.200 đ,TLN,Tháng 5,20/03/2026,02/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,135_PO166_OLIU,,03/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
136,NEW IN,NEWIN,BASIC DIAMOND,,PO166,RÊU,,,,250,250,200,100,800,126.144 đ,100.915.200 đ,TLN,Tháng 5,20/03/2026,2/5/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,136_PO166_RÊU,,03/05/2026,02/05/2026,791,"98,88%",Đúng hạn,Hoàn thành,,99.779.904 đ,
137,NEW IN,NEWIN,BASIC DIAMOND,,PO166,INDIGO,,,,250,250,200,100,800,126.144 đ,100.915.200 đ,TLN,Tháng 5,20/03/2026,02/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,137_PO166_INDIGO,,03/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
138,RESTOCK,DUY TRÌ,ADEN,,PO105,TRẮNG,,,,175,200,150,75,600,127.656 đ,76.593.600 đ,TLN,Tháng 5,20/03/2026,19/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,138_PO105_TRẮNG,,20/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
139,RESTOCK,DUY TRÌ,NIVIX,,PO202,KEM NHẠT,,,,175,200,150,75,600,131.868 đ,79.120.800 đ,TLN,Tháng 5,20/03/2026,12/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,139_PO202_KEM NHẠT,,13/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
140,RESTOCK,DUY TRÌ,RUM,,PO241,KEM NHẠT,,,,250,250,200,100,800,126.576 đ,101.260.800 đ,TLN,Tháng 5,20/03/2026,12/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,140_PO241_KEM NHẠT,,13/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
141,RESTOCK,DUY TRÌ,ANDY,,PO182,KEM NHẠT,,,,250,250,200,100,800,122.364 đ,97.891.200 đ,TLN,Tháng 5,20/03/2026,12/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,141_PO182_KEM NHẠT,,13/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
142,RESTOCK,DUY TRÌ,KANE,,PO235,BE ĐẬM,,,,100,200,150,50,500,128.736 đ,64.368.000 đ,TLN,Tháng 6,"20/03/2026
25/3/2026 ( RV)",23/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,142_PO235_BE ĐẬM,,24/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV chuyển T5-> T6
143,RESTOCK,DUY TRÌ,KANE,,PO235,NAVY,,,,100,200,150,50,500,129.816 đ,64.908.000 đ,TLN,Tháng 5,"20/03/2026
30/3/2026 (RV)",09/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,143_PO235_NAVY,Cancel,10/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
144,RESTOCK,DUY TRÌ,WADE,,PO236,NAVY,,,,175,200,150,75,600,128.736 đ,77.241.600 đ,TLN,Tháng 5,"20/03/2026
30/3/2026 (RV)",14/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,144_PO236_NAVY,Cancel,15/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
145,RESTOCK,DUY TRÌ,WICK,,PO226,BE ĐẬM,,,,250,250,200,100,800,126.576 đ,101.260.800 đ,TLN,Tháng 6,"20/03/2026
25/3/2026 ( RV)
30/3/2026 (RV)",16/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,145_PO226_BE ĐẬM,Cancel,17/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV T5-> T6
146,NEW IN,NEWIN,TORA - PMB85,,PO302,KEM  NHẠT,,,,250,250,200,100,800,136.080 đ,108.864.000 đ,TLN,Tháng 5,20/03/2026,04/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,146_PO302_KEM  NHẠT,,05/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
147,NEW IN,NEWIN,ALLI - PMB81,,PO304,KEM VÀNG,,,,250,250,200,100,800,128.736 đ,102.988.800 đ,TLN,Tháng 5,20/03/2026,04/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,147_PO304_KEM VÀNG,,05/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
148,RESTOCK,CHỦ LỰC,JEAN STRAIGHT,,PO216,ĐEN,,,50,125,150,125,50,500,194.400 đ,97.200.000 đ,LC,Tháng 5,19/03/2026,20/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,148_PO216_ĐEN,,21/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
149,RESTOCK,CHỦ LỰC,JEAN STRAIGHT,,PO216,XANH ĐẬM,,,50,125,150,125,50,500,194.400 đ,97.200.000 đ,LC,Tháng 5,19/03/2026,20/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,149_PO216_XANH ĐẬM,,21/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
150,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,BE,,,50,150,150,150,100,600,136.080 đ,81.648.000 đ,LC,Tháng 5,19/03/2026,25/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,150_PO126_BE,,26/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
151,RESTOCK,CHỦ LỰC,QUẦN TÂY LƯNG CHUN,,PO86,"ĐEN
",,,50,200,200,100,50,600,168.480 đ,101.088.000 đ,LC,Tháng 5,19/03/2026,25/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,"151_PO86_ĐEN
",,26/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
152,RESTOCK,DUY TRÌ,Sơ mi  OXFORD PREMIUM,,PO252,TRẮNG 02,,,,200,250,250,100,800,150.120 đ,120.096.000 đ,GLX,Tháng 5,20/03/2026,21/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,152_PO252_TRẮNG 02,,22/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
153,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,NAVY 35,,,,200,250,250,100,800,159.840 đ,127.872.000 đ,GLX,Tháng 5,20/03/2026,21/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,153_PO252_NAVY 35,,22/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
154,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,BE ,,,,175,250,175,100,700,150.120 đ,105.084.000 đ,GLX,Tháng 5,20/03/2026,21/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,154_PO252_BE ,,22/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
155,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,ĐEN ,,,,175,200,150,75,600,159.840 đ,95.904.000 đ,GLX,Tháng 5,20/03/2026,21/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,155_PO252_ĐEN ,,22/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
156,NEW IN,NEWIN,Sơ mi TAY NGẮN OXFORD,,PO307,TRẮNG,,,,175,200,150,75,600,137.160 đ,82.296.000 đ,GLX,Tháng 5,20/03/2026,28/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,156_PO307_TRẮNG,,29/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
157,NEW IN,NEWIN,Sơ mi TAY NGẮN OXFORD,,PO307,ĐEN,,,,175,200,150,75,600,143.640 đ,86.184.000 đ,GLX,Tháng 5,20/03/2026,28/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,157_PO307_ĐEN,,29/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
158,NEW IN,NEWIN,Sơ mi TAY NGẮN OXFORD,,PO307,NAVY,,,,175,200,150,75,600,143.640 đ,86.184.000 đ,GLX,Tháng 5,20/03/2026,28/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,158_PO307_NAVY,,29/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
159,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,KEM NHẠT,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,"21/03/2026
( TLN 7/4/2026)
9/4/2026 ( RV giá)",19/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,159_PO119_KEM NHẠT,,20/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
160,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,"ĐEN
",,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,"21/03/2026
( TLN 7/4/2026)
9/4/2026 ( RV giá)",19/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,"160_PO119_ĐEN
",,20/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
161,RESTOCK,CHỦ LỰC,BASIC DIAMOND,,PO166,CHOCO,,,,175,200,150,75,600,128.520 đ,77.112.000 đ,AT,Tháng 6,21/03/2026,12/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,161_PO166_CHOCO,,13/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
162,RESTOCK,CHỦ LỰC,BASIC DIAMOND,,PO166,XANH LÁ,,,,175,200,150,75,600,128.520 đ,77.112.000 đ,AT,Tháng 6,21/03/2026,12/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,162_PO166_XANH LÁ,,13/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
163,RESTOCK,CHỦ LỰC,CLASSIC DIAMOND V2,,PO276,ĐỎ NÂU,,,,175,200,150,75,600,126.360 đ,75.816.000 đ,AT,Tháng 6,"21/03/2026
30/3/2026 ( RV )",17/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,163_PO276_ĐỎ NÂU,Cancel,18/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
164,RESTOCK,CHỦ LỰC,CLASSIC DIAMOND V2,,PO276,NAVY,,,,175,200,150,75,600,126.360 đ,75.816.000 đ,AT,Tháng 6,21/03/2026,17/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,164_PO276_NAVY,,18/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
165,RESTOCK,CHỦ LỰC,CLASSIC DIAMOND V2,,PO276,TRẮNG,,,,175,200,150,75,600,126.360 đ,75.816.000 đ,AT,Tháng 6,21/03/2026,17/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,165_PO276_TRẮNG,,18/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
166,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,TRẮNG,,,,300,300,250,150,1.000,112.860 đ,112.860.000 đ,TLN,Tháng 6,20/3/2026,02/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,166_PO88_TRẮNG,,03/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
167,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,NAVY,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 6,20/3/2026,11/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,167_PO88_NAVY,,12/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
168,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,KEM NHẠT,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,20/3/2026,11/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,168_PO88_KEM NHẠT,,12/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
169,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,XANH LÁ,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,20/3/2026,11/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,169_PO88_XANH LÁ,,12/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
170,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,ĐỎ NÂU,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 6,"20/3/2026
25/3/2026 ( RV)",08/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,170_PO88_ĐỎ NÂU,,09/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,tăng 600->800
171,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,KEM VÀNG,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,20/3/2026,08/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,171_PO88_KEM VÀNG,,09/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
172,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,HỒNG,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 6,"20/3/2026
30/3/2026 ( RV )",08/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,172_PO88_HỒNG,Cancel,09/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
173,RESTOCK,DUY TRÌ,LOKI PMD19,,PO225,NAVY,,,,250,250,200,100,800,127.656 đ,102.124.800 đ,TLN,Tháng 6,20/3/2026,23/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,173_PO225_NAVY,,24/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
174,RESTOCK,DUY TRÌ,WICK,,PO226,BE ĐẬM,,,,175,200,150,75,600,126.576 đ,75.945.600 đ,TLN,Tháng 6,20/3/2026,23/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,174_PO226_BE ĐẬM,Cancel,24/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
175,RESTOCK,DUY TRÌ,"JAY PMK16
",,PO201,KEM NHẠT,,,,250,250,200,100,800,121.284 đ,97.027.200 đ,TLN,Tháng 6,20/3/2026,02/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,175_PO201_KEM NHẠT,,03/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
176,RESTOCK,DUY TRÌ,"
 DAVID PMK17
",,PO206,TRẮNG,,,,250,250,200,100,800,129.816 đ,103.852.800 đ,TLN,Tháng 6,20/3/2026,16/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,176_PO206_TRẮNG,,17/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
177,NEW IN,NEWIN,DALE  PMB86,,PO305,KEM VÀNG,,,,125,175,175,75,550,137.052 đ,75.378.600 đ,TLN,Tháng 6,20/3/2026,02/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,177_PO305_KEM VÀNG,,03/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
178,RESTOCK,DUY TRÌ,ASTON,,PO253,ĐEN 84,,,150,250,250,150,,800,201.528 đ,161.222.400 đ,TLN,Tháng 8,"2/3/2026
3/4/2026 ( rv)",15/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 2,178_PO253_ĐEN 84,Cancel,16/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,chuyển T6 -> T8
179,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,ĐEN,,,50,170,200,180,,600,123.120 đ,73.872.000 đ,LC,Tháng 6,19/3/2026,10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,179_PO99_ĐEN,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
180,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,BE ĐẬM,,,50,170,200,180,,600,123.120 đ,73.872.000 đ,LC,Tháng 6,19/3/2026,10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,180_PO99_BE ĐẬM,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
181,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,TRẮNG,,,50,250,300,200,,800,123.120 đ,98.496.000 đ,LC,Tháng 6,19/3/2026,10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,181_PO99_TRẮNG,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
182,RESTOCK,CHỦ LỰC,KAKI STRAIGHT,,PO249,BE,,,75,125,125,100,75,500,194.400 đ,97.200.000 đ,LC,Tháng 6,"19/3/2026
23/3/2026 ( RV)",10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,182_PO249_BE,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
183,RESTOCK,CHỦ LỰC,KAKI STRAIGHT,,PO249,ĐEN,,,75,125,125,100,75,500,194.400 đ,97.200.000 đ,LC,Tháng 6,"19/3/2026
23/3/2026 ( RV)",10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,183_PO249_ĐEN,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
184,RESTOCK,CHỦ LỰC,KAKI STRAIGHT,,PO249,NÂU,,,75,125,125,100,75,500,194.400 đ,97.200.000 đ,LC,Tháng 6,"19/3/2026
23/3/2026 ( RV)",10/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,184_PO249_NÂU,,11/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
185,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,ĐEN,,,50,150,150,100,50,500,136.080 đ,68.040.000 đ,LC,Tháng 6,19/3/2026,26/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,185_PO126_ĐEN,,27/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
